ACCOUNT,DAY_OPENED,BAD_FLAG
7199,20190910,0
7200,20190829,0
7201,20190906,0
7202,20200109,0
7203,20190627,0
7204,20170905,0
7205,20190226,0
7206,20180312,0
7207,20190506,1
7208,20160531,0
7209,20180129,0
7210,20191011,0
7211,20170111,0
7212,20181026,0
7213,20190515,0
7214,20190612,0
7215,20190815,0
7216,20190505,0
7217,20190812,0
7218,20160615,0
7219,20190122,0
7220,20190213,0
7221,20190507,0
7222,20171129,0
7223,20180222,0
7224,20190904,0
7225,20160729,0
7226,20190812,0
7227,20190825,0
7228,20191111,0
7229,20181220,0
7230,20181205,0
7231,20190315,0
7232,20190606,0
7233,20190723,0
7234,20170814,0
7235,20190307,0
7236,20190827,0
7237,20161020,0
7238,20190605,1
7239,20190709,0
7240,20170825,0
7241,20190813,0
7242,20170608,0
7243,20190812,0
7244,20191112,0
7245,20161110,0
7246,20190912,0
7247,20190220,0
7248,20171019,0
7249,20190730,0
7250,20190709,0
7251,20190801,1
7252,20190823,0
7253,20180712,0
7254,20190501,0
7255,20190328,0
7256,20190521,0
7257,20200115,0
7258,20170602,0
7259,20190320,0
7260,20171211,0
7261,20191121,0
7262,20190417,0
7263,20190502,0
7264,20180421,0
7265,20170726,0
7266,20170925,0
7267,20171106,0
7268,20190326,0
7269,20161012,0
7270,20190109,0
7271,20190827,0
7272,20180727,0
7273,20170629,1
7274,20170714,0
7275,20180715,0
7276,20191122,0
7277,20160303,0
7278,20170829,0
7279,20190424,0
7280,20190510,1
7281,20171011,0
7282,20190614,0
7283,20180513,0
7284,20151216,0
7285,20191016,1
7286,20190616,1
7287,20190116,0
7288,20190603,0
7289,20171026,0
7290,20190617,0
7291,20191218,0
7292,20181109,0
7293,20191203,0
7294,20190326,0
7295,20190403,0
7296,20170628,0
7297,20180826,0
7298,20191024,0
7299,20160114,0
7300,20190808,1
7301,20190606,0
7302,20181106,0
7303,20190504,0
7304,20160519,0
7305,20170329,0
7306,20170527,0
7307,20191223,0
7308,20161205,0
7309,20181221,0
7310,20180604,0
7311,20180918,0
7312,20161212,0
7313,20160618,0
7314,20170215,0
7315,20190705,0
7316,20171205,0
7317,20160106,0
7318,20190906,0
7319,20190507,0
7320,20190730,0
7321,20160802,0
7322,20190803,0
7323,20190507,0
7324,20190729,1
7325,20190804,0
7326,20170919,0
7327,20190929,0
7328,20181115,0
7329,20180523,0
7330,20181029,0
7331,20190428,1
7332,20190429,0
7333,20170331,0
7334,20161213,0
7335,20191231,0
7336,20180816,0
7337,20190319,0
7338,20170614,0
7339,20190226,0
7340,20190804,0
7341,20160919,0
7342,20190501,0
7343,20190509,0
7344,20151216,0
7345,20190521,0
7346,20160930,0
7347,20190419,0
7348,20190714,1
7349,20190621,0
7350,20181113,0
7351,20190524,0
7352,20151228,0
7353,20160728,0
7354,20180830,0
7355,20161104,0
7356,20160513,0
7357,20190617,0
7358,20170228,0
7359,20190426,0
7360,20180719,0
7361,20191019,0
7362,20160826,0
7363,20190916,1
7364,20191130,1
7365,20180119,0
7366,20190802,0
7367,20170510,0
7368,20190516,0
7369,20170413,0
7370,20181017,0
7371,20191012,0
7372,20200115,0
7373,20181008,0
7374,20190415,1
7375,20190505,0
7376,20190824,0
7377,20190926,0
7378,20160414,1
7379,20190626,0
7380,20190614,0
7381,20190906,0
7382,20161212,0
7383,20151127,0
7384,20170526,0
7385,20160713,0
7386,20190808,0
7387,20190307,0
7388,20151130,0
7389,20190612,0
7390,20190111,0
7391,20190731,1
7392,20190614,1
7393,20190912,0
7394,20170621,0
7395,20171025,0
7396,20190724,0
7397,20160524,0
7398,20190618,0
7399,20190612,0
7400,20190715,0
7401,20190716,0
7402,20190910,0
7403,20190830,0
7404,20170913,0
7405,20191029,0
7406,20190516,0
7407,20161021,0
7408,20170303,0
7409,20190415,0
7410,20170309,1
7411,20190825,0
7412,20161117,0
7413,20190626,0
7414,20171214,1
7415,20190717,0
7416,20190428,0
7417,20180314,0
7418,20190726,0
7419,20170331,0
7420,20190622,0
7421,20190428,0
7422,20190503,0
7423,20190516,1
7424,20190618,0
7425,20190521,0
7426,20190612,0
7427,20191217,0
7428,20190825,0
7429,20190328,0
7430,20190812,0
7431,20160826,0
7432,20181127,0
7433,20160321,0
7434,20200115,0
7435,20190212,1
7436,20200106,0
7437,20180122,0
7438,20190409,0
7439,20191025,0
7440,20191108,0
7441,20180921,0
7442,20190813,0
7443,20180129,0
7444,20190504,0
7445,20180621,0
7446,20190430,0
7447,20180122,0
7448,20180713,0
7449,20190916,0
7450,20181214,0
7451,20190322,0
7452,20190404,0
7453,20180211,0
7454,20181219,0
7455,20190516,0
7456,20190503,0
7457,20160803,0
7458,20160505,0
7459,20200109,0
7460,20180529,0
7461,20181017,0
7462,20190801,0
7463,20160831,0
7464,20161215,0
7465,20181213,0
7466,20190718,0
7467,20171128,0
7468,20160607,0
7469,20190715,0
7470,20170208,0
7471,20161013,0
7472,20160314,0
7473,20181015,0
7474,20191120,0
7475,20160725,0
7476,20180806,0
7477,20160926,0
7478,20190516,0
7479,20180717,0
7480,20190722,0
7481,20170925,0
7482,20161103,0
7483,20170828,0
7484,20170925,0
7485,20170302,0
7486,20190617,0
7487,20190614,0
7488,20190918,0
7489,20190614,0
7490,20191018,0
7491,20190919,0
7492,20190528,1
7493,20190823,0
7494,20181113,0
7495,20160512,0
7496,20190502,0
7497,20190701,0
7498,20190404,0
7499,20190806,0
7500,20190828,0
7501,20190614,0
7502,20151207,0
7503,20180823,0
7504,20160608,0
7505,20180202,0
7506,20200117,0
7507,20180125,0
7508,20180124,0
7509,20190729,0
7510,20190513,0
7511,20181022,0
7512,20171218,0
7513,20181021,0
7514,20191212,0
7515,20180423,0
7516,20170313,1
7517,20190617,0
7518,20160412,0
7519,20190806,0
7520,20190615,0
7521,20170816,0
7522,20190828,0
7523,20170828,0
7524,20200107,0
7525,20190527,0
7526,20191213,0
7527,20171213,0
7528,20190617,0
7529,20190728,0
7530,20191230,0
7531,20190505,1
7532,20181009,0
7533,20191012,0
7534,20170605,0
7535,20160818,0
7536,20190721,0
7537,20190418,0
7538,20160523,0
7539,20170817,0
7540,20191216,0
7541,20170922,0
7542,20180412,0
7543,20170906,0
7544,20181102,0
7545,20190326,0
7546,20180815,0
7547,20180705,0
7548,20180411,0
7549,20170718,0
7550,20190314,0
7551,20170504,0
7552,20200108,0
7553,20180801,0
7554,20190614,0
7555,20180912,0
7556,20171113,0
7557,20190412,0
7558,20170502,0
7559,20170915,0
7560,20190605,0
7561,20171114,0
7562,20190723,0
7563,20171115,0
7564,20190617,0
7565,20181106,0
7566,20190618,0
7567,20170810,0
7568,20190614,0
7569,20160426,0
7570,20200109,1
7571,20180122,1
7572,20171201,0
7573,20170803,0
7574,20190510,1
7575,20180608,0
7576,20180720,0
7577,20180607,0
7578,20190426,0
7579,20170329,0
7580,20170912,0
7581,20160623,0
7582,20180312,0
7583,20190825,1
7584,20190826,0
7585,20190830,0
7586,20170519,0
7587,20190503,0
7588,20190419,0
7589,20161207,0
7590,20190821,0
7591,20170928,0
7592,20180411,0
7593,20190625,0
7594,20180921,0
7595,20191208,1
7596,20190713,0
7597,20170406,0
7598,20181029,0
7599,20190625,0
7600,20191009,0
7601,20190130,0
7602,20160927,0
7603,20181103,1
7604,20181114,0
7605,20190703,0
7606,20190504,0
7607,20190516,0
7608,20151127,0
7609,20190107,0
7610,20191029,0
7611,20151126,0
7612,20190603,0
7613,20160809,0
7614,20190514,1
7615,20181210,0
7616,20190506,0
7617,20190805,0
7618,20180207,0
7619,20190806,0
7620,20190824,0
7621,20190615,0
7622,20190516,0
7623,20190613,0
7624,20170517,0
7625,20190729,0
7626,20190816,1
7627,20170707,0
7628,20190521,0
7629,20191224,1
7630,20190926,0
7631,20190515,0
7632,20181111,0
7633,20170421,0
7634,20170601,0
7635,20200108,0
7636,20190118,0
7637,20190604,0
7638,20190524,0
7639,20190729,0
7640,20190718,0
7641,20180204,0
7642,20190509,0
7643,20160602,0
7644,20171115,0
7645,20170217,0
7646,20170914,0
7647,20170324,1
7648,20171123,0
7649,20160506,0
7650,20181220,0
7651,20180131,0
7652,20180730,0
7653,20181017,0
7654,20190515,0
7655,20161020,0
7656,20180322,0
7657,20161128,0
7658,20190811,0
7659,20180921,0
7660,20190504,0
7661,20170518,0
7662,20190504,0
7663,20190726,0
7664,20190530,0
7665,20160512,0
7666,20171116,0
7667,20190509,0
7668,20171218,0
7669,20171121,0
7670,20190426,0
7671,20190725,0
7672,20190516,0
7673,20170915,0
7674,20180521,0
7675,20190618,1
7676,20170721,0
7677,20170307,0
7678,20171122,1
7679,20180718,0
7680,20190528,0
7681,20190729,0
7682,20160316,0
7683,20160612,0
7684,20191014,0
7685,20161010,0
7686,20190713,0
7687,20190508,0
7688,20190506,0
7689,20171113,0
7690,20181109,0
7691,20160411,0
7692,20181024,0
7693,20190510,0
7694,20191014,0
7695,20190802,0
7696,20190606,0
7697,20190527,0
7698,20160822,0
7699,20190410,0
7700,20180511,0
7701,20190626,0
7702,20160603,0
7703,20160308,0
7704,20190522,0
7705,20170425,0
7706,20170329,0
7707,20190925,0
7708,20190529,1
7709,20181212,0
7710,20181102,0
7711,20190913,0
7712,20181022,0
7713,20181022,0
7714,20190724,0
7715,20190516,1
7716,20180703,0
7717,20190615,0
7718,20190313,0
7719,20190718,0
7720,20191231,0
7721,20190107,0
7722,20190318,0
7723,20190410,0
7724,20190116,0
7725,20190722,0
7726,20180409,0
7727,20190503,0
7728,20180106,0
7729,20190819,0
7730,20170919,0
7731,20190617,0
7732,20190510,0
7733,20190802,1
7734,20180112,0
7735,20170620,0
7736,20190105,0
7737,20180408,0
7738,20190819,0
7739,20160720,0
7740,20160810,0
7741,20160602,0
7742,20160224,0
7743,20180112,0
7744,20191106,0
7745,20161101,0
7746,20160816,0
7747,20190508,0
7748,20160713,0
7749,20190820,0
7750,20190521,0
7751,20191015,0
7752,20190501,0
7753,20190522,1
7754,20190827,0
7755,20171013,1
7756,20190802,0
7757,20160920,0
7758,20180622,0
7759,20180411,0
7760,20190911,0
7761,20171229,0
7762,20161115,0
7763,20180403,0
7764,20190508,0
7765,20161215,0
7766,20191118,0
7767,20180419,0
7768,20160908,0
7769,20180305,0
7770,20180524,0
7771,20160928,0
7772,20171023,0
7773,20170330,0
7774,20200117,0
7775,20180110,0
7776,20160527,0
7777,20190614,1
7778,20160721,1
7779,20190429,0
7780,20161216,0
7781,20190527,0
7782,20160825,0
7783,20190923,0
7784,20190516,1
7785,20180727,0
7786,20181108,0
7787,20190625,0
7788,20180626,0
7789,20190213,0
7790,20190721,0
7791,20190807,0
7792,20190116,0
7793,20190825,0
7794,20190702,0
7795,20190719,0
7796,20190404,0
7797,20170324,0
7798,20170720,0
7799,20200227,0
7800,20190516,0
7801,20191021,1
7802,20181031,0
7803,20191225,1
7804,20151217,0
7805,20190911,0
7806,20160615,0
7807,20170712,0
7808,20190308,0
7809,20190603,0
7810,20190724,0
7811,20181225,0
7812,20180308,0
7813,20190614,0
7814,20190615,0
7815,20190918,0
7816,20190716,0
7817,20180925,0
7818,20180109,0
7819,20181009,0
7820,20170930,0
7821,20170612,0
7822,20190721,0
7823,20170323,0
7824,20190722,0
7825,20180111,0
7826,20190503,0
7827,20160719,0
7828,20190903,0
7829,20181113,0
7830,20160617,0
7831,20191015,0
7832,20190225,0
7833,20171103,0
7834,20181201,0
7835,20190506,0
7836,20160420,0
7837,20160923,0
7838,20160727,0
7839,20181021,0
7840,20190614,0
7841,20160516,0
7842,20191020,0
7843,20190425,0
7844,20190418,0
7845,20190429,0
7846,20191106,0
7847,20170912,0
7848,20190815,0
7849,20190614,1
7850,20190725,0
7851,20170119,0
7852,20200117,0
7853,20170630,0
7854,20171027,0
7855,20190510,0
7856,20171225,0
7857,20190813,0
7858,20181031,0
7859,20190430,0
7860,20160106,0
7861,20190701,0
7862,20181206,0
7863,20181206,0
7864,20191015,0
7865,20180429,0
7866,20160628,0
7867,20170124,0
7868,20190429,0
7869,20190527,0
7870,20190624,1
7871,20181025,0
7872,20190506,1
7873,20190819,0
7874,20190518,0
7875,20190912,0
7876,20171128,0
7877,20190514,0
7878,20190927,0
7879,20190618,1
7880,20160715,1
7881,20190606,0
7882,20190614,0
7883,20190807,0
7884,20190614,0
7885,20190426,0
7886,20181109,0
7887,20160121,0
7888,20190419,0
7889,20191225,0
7890,20180222,0
7891,20160618,0
7892,20160411,0
7893,20190906,0
7894,20181014,0
7895,20160606,0
7896,20190621,0
7897,20191009,0
7898,20190130,0
7899,20190510,0
7900,20170605,0
7901,20190802,0
7902,20181025,0
7903,20200115,1
7904,20180207,0
7905,20190510,0
7906,20171208,0
7907,20190116,0
7908,20170829,0
7909,20190822,0
7910,20190830,0
7911,20181228,0
7912,20180314,0
7913,20190510,0
7914,20190326,0
7915,20190906,0
7916,20180809,0
7917,20160310,0
7918,20171129,0
7919,20160718,0
7920,20190329,0
7921,20190926,0
7922,20190418,0
7923,20180917,0
7924,20190419,0
7925,20190603,0
7926,20190409,0
7927,20170608,1
7928,20161110,0
7929,20180127,0
7930,20181030,0
7931,20180521,0
7932,20190610,0
7933,20190509,0
7934,20160830,0
7935,20170607,0
7936,20190506,0
7937,20191115,0
7938,20170517,0
7939,20180927,0
7940,20190615,0
7941,20160922,0
7942,20180720,0
7943,20190520,0
7944,20190826,0
7945,20160203,1
7946,20160929,0
7947,20191018,0
7948,20190714,1
7949,20160625,0
7950,20190731,0
7951,20190220,0
7952,20190530,0
7953,20190502,0
7954,20190721,0
7955,20180516,0
7956,20190903,0
7957,20190509,0
7958,20180329,0
7959,20190522,0
7960,20160603,0
7961,20171102,0
7962,20190503,0
7963,20190329,0
7964,20190712,0
7965,20170505,0
7966,20190608,0
7967,20160524,0
7968,20180110,0
7969,20180626,0
7970,20171117,0
7971,20190505,0
7972,20190802,0
7973,20151210,0
7974,20190716,0
7975,20190428,0
7976,20171127,0
7977,20190823,0
7978,20190524,0
7979,20190610,0
7980,20160817,0
7981,20190312,0
7982,20190820,0
7983,20190808,0
7984,20170712,0
7985,20190424,1
7986,20190804,0
7987,20190728,1
7988,20190506,0
7989,20160902,0
7990,20170331,0
7991,20190315,0
7992,20190730,0
7993,20190820,0
7994,20161031,0
7995,20160426,0
7996,20170710,0
7997,20190929,0
7998,20190313,0
7999,20190716,0
8000,20190718,0
8001,20171109,0
8002,20190621,0
8003,20190708,0
8004,20190307,0
8005,20160825,0
8006,20170930,0
8007,20190509,0
8008,20190305,0
8009,20191206,0
8010,20161208,0
8011,20180208,0
8012,20160620,0
8013,20190514,0
8014,20190910,0
8015,20190401,0
8016,20180813,0
8017,20180312,1
8018,20180411,0
8019,20160830,0
8020,20190812,0
8021,20190425,0
8022,20170511,0
8023,20180306,0
8024,20160420,0
8025,20190509,0
8026,20170329,0
8027,20160919,0
8028,20190507,0
8029,20191016,0
8030,20190620,0
8031,20190805,0
8032,20160926,0
8033,20180125,0
8034,20180305,0
8035,20190809,0
8036,20181130,0
8037,20190719,0
8038,20190718,0
8039,20190802,0
8040,20181112,0
8041,20190621,0
8042,20170703,0
8043,20190612,0
8044,20170313,0
8045,20200106,0
8046,20171019,0
8047,20190809,0
8048,20190528,0
8049,20190814,0
8050,20190510,0
8051,20191029,0
8052,20160407,0
8053,20200122,0
8054,20200115,0
8055,20190717,0
8056,20190930,0
8057,20191022,0
8058,20190614,1
8059,20190523,0
8060,20190710,0
8061,20170801,0
8062,20190621,0
8063,20190807,0
8064,20190502,0
8065,20181018,0
8066,20180223,0
8067,20190615,0
8068,20180718,0
8069,20160427,0
8070,20190430,0
8071,20190614,0
8072,20170204,0
8073,20180330,0
8074,20190428,0
8075,20190531,1
8076,20190509,0
8077,20190221,0
8078,20160815,0
8079,20190822,0
8080,20190708,0
8081,20170330,0
8082,20161210,0
8083,20170414,0
8084,20180522,0
8085,20190130,0
8086,20190726,0
8087,20190616,0
8088,20181105,0
8089,20190415,0
8090,20170303,0
8091,20160727,0
8092,20190822,0
8093,20190807,1
8094,20151210,0
8095,20190821,0
8096,20180703,0
8097,20190813,1
8098,20170906,0
8099,20190815,0
8100,20180830,0
8101,20190806,0
8102,20161223,0
8103,20191217,0
8104,20190417,0
8105,20151221,0
8106,20190123,0
8107,20170914,0
8108,20190608,0
8109,20170717,0
8110,20190905,0
8111,20151207,0
8112,20190805,1
8113,20190626,0
8114,20190509,0
8115,20161107,0
8116,20191011,0
8117,20190425,0
8118,20190718,0
8119,20180614,0
8120,20190521,0
8121,20190901,0
8122,20180906,0
8123,20190828,0
8124,20170605,0
8125,20190625,0
8126,20190506,0
8127,20190720,0
8128,20160906,0
8129,20160330,0
8130,20190514,0
8131,20190507,0
8132,20180916,0
8133,20190909,0
8134,20200122,0
8135,20190715,0
8136,20190613,0
8137,20171017,0
8138,20160525,0
8139,20190722,0
8140,20170407,0
8141,20180316,1
8142,20170621,0
8143,20190408,0
8144,20190728,0
8145,20190927,0
8146,20190418,0
8147,20190608,1
8148,20181113,0
8149,20170911,0
8150,20180118,0
8151,20191009,0
8152,20160511,0
8153,20190305,0
8154,20190719,0
8155,20160225,0
8156,20190625,0
8157,20160527,0
8158,20190715,0
8159,20190328,0
8160,20190615,0
8161,20181024,0
8162,20190722,0
8163,20161031,0
8164,20180919,0
8165,20171218,0
8166,20190713,0
8167,20170427,0
8168,20190806,1
8169,20170816,0
8170,20191228,1
8171,20170616,0
8172,20160229,0
8173,20160719,0
8174,20190930,0
8175,20190730,0
8176,20160226,0
8177,20190516,0
8178,20151208,0
8179,20161206,0
8180,20190716,1
8181,20180831,0
8182,20181218,0
8183,20170728,0
8184,20190801,0
8185,20170310,0
8186,20190425,1
8187,20190505,0
8188,20180207,0
8189,20190726,0
8190,20190723,0
8191,20190515,0
8192,20180702,0
8193,20180514,0
8194,20180906,0
8195,20160818,0
8196,20181214,0
8197,20190709,0
8198,20190613,0
8199,20161018,0
8200,20181209,0
8201,20170306,0
8202,20170405,0
8203,20190929,0
8204,20180213,0
8205,20190604,0
8206,20190719,0
8207,20161130,0
8208,20190714,1
8209,20170606,0
8210,20190808,0
8211,20171012,0
8212,20190410,0
8213,20171023,0
8214,20191104,0
8215,20190729,0
8216,20160926,0
8217,20190710,0
8218,20190820,0
8219,20190725,0
8220,20181108,0
8221,20191115,0
8222,20190715,0
8223,20190910,1
8224,20190504,0
8225,20190620,0
8226,20190417,0
8227,20190430,0
8228,20161205,0
8229,20190501,0
8230,20190520,0
8231,20170407,0
8232,20160413,1
8233,20190617,0
8234,20160831,0
8235,20180724,0
8236,20190711,0
8237,20190510,0
8238,20191128,0
8239,20170706,0
8240,20190821,0
8241,20190622,0
8242,20181208,0
8243,20170721,0
8244,20180702,0
8245,20170727,1
8246,20190906,0
8247,20161018,0
8248,20190620,0
8249,20190619,0
8250,20161129,0
8251,20191220,0
8252,20160808,0
8253,20190731,0
8254,20180212,0
8255,20180720,0
8256,20171122,0
8257,20151223,0
8258,20151214,0
8259,20190910,0
8260,20190628,0
8261,20160708,0
8262,20190505,1
8263,20190814,0
8264,20180528,0
8265,20190912,0
8266,20190701,0
8267,20190613,1
8268,20190909,0
8269,20170906,0
8270,20180715,0
8271,20190313,0
8272,20190919,0
8273,20190604,0
8274,20170518,0
8275,20190828,0
8276,20160806,0
8277,20190428,0
8278,20160406,0
8279,20190124,0
8280,20190529,0
8281,20180619,0
8282,20161208,0
8283,20171220,0
8284,20181203,0
8285,20190803,0
8286,20190723,0
8287,20180719,0
8288,20180224,0
8289,20190713,0
8290,20160613,0
8291,20171121,0
8292,20190929,0
8293,20190510,0
8294,20170328,0
8295,20190218,0
8296,20190426,1
8297,20170926,0
8298,20170904,0
8299,20190402,0
8300,20190618,1
8301,20161028,0
8302,20170907,1
8303,20190504,0
8304,20160513,0
8305,20190305,0
8306,20191031,0
8307,20190624,0
8308,20190729,0
8309,20191211,0
8310,20190517,0
8311,20181031,0
8312,20190827,0
8313,20190816,0
8314,20191018,0
8315,20160510,0
8316,20171213,0
8317,20161014,0
8318,20190520,0
8319,20190604,0
8320,20151230,0
8321,20190702,0
8322,20180312,0
8323,20190603,0
8324,20190307,1
8325,20190426,0
8326,20180626,0
8327,20190805,0
8328,20190428,0
8329,20160518,0
8330,20171204,0
8331,20190711,0
8332,20181126,1
8333,20170320,0
8334,20190814,0
8335,20180205,0
8336,20170517,0
8337,20190928,0
8338,20161027,0
8339,20190514,0
8340,20190716,0
8341,20181012,0
8342,20190107,0
8343,20190614,0
8344,20181010,0
8345,20171123,0
8346,20190515,0
8347,20190616,0
8348,20160225,0
8349,20190929,0
8350,20190328,0
8351,20190531,0
8352,20190330,0
8353,20190510,1
8354,20190417,0
8355,20190711,0
8356,20170930,0
8357,20170626,0
8358,20170213,0
8359,20181031,0
8360,20190919,0
8361,20160613,0
8362,20151204,0
8363,20170104,0
8364,20190510,0
8365,20190516,0
8366,20161230,0
8367,20190612,1
8368,20180620,0
8369,20180716,0
8370,20190417,0
8371,20190617,0
8372,20160425,0
8373,20190329,0
8374,20200225,0
8375,20170829,0
8376,20200108,0
8377,20190730,0
8378,20170526,0
8379,20180612,0
8380,20180125,0
8381,20190918,0
8382,20170725,0
8383,20190202,0
8384,20190509,0
8385,20160120,0
8386,20190317,0
8387,20190422,1
8388,20200115,0
8389,20180129,0
8390,20190823,0
8391,20170626,0
8392,20161216,0
8393,20171213,0
8394,20171120,0
8395,20170308,0
8396,20170607,0
8397,20171030,0
8398,20171102,0
8399,20160607,0
8400,20190419,1
8401,20160922,0
8402,20190731,0
8403,20190725,1
8404,20181206,0
8405,20170320,0
8406,20190804,0
8407,20190125,0
8408,20180522,0
8409,20190412,0
8410,20171128,0
8411,20191210,0
8412,20190701,0
8413,20160214,0
8414,20190522,0
8415,20180401,0
8416,20170929,0
8417,20160623,0
8418,20190929,0
8419,20190618,0
8420,20190315,0
8421,20180824,0
8422,20160815,0
8423,20190812,0
8424,20181130,0
8425,20190105,0
8426,20190625,0
8427,20181018,0
8428,20190504,0
8429,20190712,0
8430,20161128,0
8431,20190506,0
8432,20190428,0
8433,20180428,0
8434,20181105,0
8435,20180705,0
8436,20160727,0
8437,20170901,0
8438,20190617,0
8439,20160617,0
8440,20160628,0
8441,20180623,0
8442,20190612,0
8443,20191211,0
8444,20190729,0
8445,20190614,0
8446,20190628,0
8447,20190615,0
8448,20190711,0
8449,20180209,1
8450,20190814,0
8451,20180720,0
8452,20170706,0
8453,20190726,1
8454,20181208,0
8455,20170811,0
8456,20181102,0
8457,20190429,0
8458,20170905,0
8459,20200115,0
8460,20180508,0
8461,20160325,0
8462,20190614,0
8463,20181225,0
8464,20180823,0
8465,20190708,0
8466,20190617,0
8467,20181217,0
8468,20190614,0
8469,20170412,0
8470,20161110,0
8471,20180730,0
8472,20160128,0
8473,20190606,1
8474,20190521,0
8475,20160420,0
8476,20190603,0
8477,20180719,0
8478,20190725,0
8479,20161206,0
8480,20170315,0
8481,20171024,0
8482,20190731,0
8483,20170307,0
8484,20190802,0
8485,20190719,0
8486,20190507,0
8487,20180828,0
8488,20190808,0
8489,20190819,0
8490,20190428,0
8491,20190425,0
8492,20180226,0
8493,20171011,0
8494,20190428,0
8495,20181217,0
8496,20190804,0
8497,20160825,0
8498,20190507,0
8499,20190422,1
8500,20190725,0
8501,20160715,0
8502,20190516,0
8503,20181210,0
8504,20160426,0
8505,20190912,0
8506,20161019,0
8507,20190509,0
8508,20190328,0
8509,20160106,0
8510,20170313,0
8511,20190614,0
8512,20190621,0
8513,20170823,0
8514,20151216,0
8515,20161226,0
8516,20190104,0
8517,20190615,0
8518,20160127,0
8519,20190111,0
8520,20190731,0
8521,20190508,0
8522,20190827,0
8523,20190509,1
8524,20180206,0
8525,20161012,0
8526,20190122,0
8527,20180102,0
8528,20151208,0
8529,20191226,0
8530,20160412,0
8531,20160922,1
8532,20170306,0
8533,20151217,0
8534,20190615,0
8535,20190223,0
8536,20190110,0
8537,20170927,0
8538,20161129,0
8539,20160822,0
8540,20190628,0
8541,20190613,0
8542,20190621,0
8543,20180514,0
8544,20190504,0
8545,20181105,0
8546,20181010,0
8547,20170726,0
8548,20170801,0
8549,20190516,0
8550,20180628,0
8551,20190902,0
8552,20181029,0
8553,20191018,0
8554,20190227,0
8555,20190305,1
8556,20171220,0
8557,20170424,0
8558,20190129,0
8559,20171110,0
8560,20171109,0
8561,20180730,0
8562,20190822,0
8563,20190110,0
8564,20180419,0
8565,20191021,0
8566,20190509,0
8567,20190719,0
8568,20190807,0
8569,20190703,0
8570,20160812,0
8571,20171117,1
8572,20190614,0
8573,20180524,0
8574,20190514,1
8575,20190820,0
8576,20190628,0
8577,20190617,1
8578,20190429,1
8579,20190712,0
8580,20190615,0
8581,20190505,1
8582,20160615,0
8583,20200116,0
8584,20190711,0
8585,20170831,0
8586,20190225,0
8587,20170717,0
8588,20170908,0
8589,20190510,0
8590,20190504,1
8591,20190626,0
8592,20170705,0
8593,20190615,0
8594,20190820,0
8595,20160412,0
8596,20171031,0
8597,20190121,0
8598,20160815,0
8599,20190428,0
8600,20190626,0
8601,20190517,0
8602,20190605,0
8603,20170502,0
8604,20190615,0
8605,20170509,0
8606,20191225,0
8607,20160104,0
8608,20190705,0
8609,20190528,1
8610,20171026,0
8611,20171107,0
8612,20190130,0
8613,20160121,0
8614,20160426,0
8615,20181023,0
8616,20160806,0
8617,20151217,0
8618,20181224,0
8619,20190807,0
8620,20161017,0
8621,20151225,0
8622,20190924,0
8623,20170303,0
8624,20190530,0
8625,20151130,0
8626,20190711,0
8627,20151209,0
8628,20190503,0
8629,20180420,0
8630,20161130,0
8631,20200116,0
8632,20190614,0
8633,20190520,0
8634,20190603,0
8635,20180604,0
8636,20171204,0
8637,20190823,0
8638,20181111,0
8639,20161226,0
8640,20190502,0
8641,20180115,0
8642,20190724,0
8643,20190201,0
8644,20190506,0
8645,20170629,0
8646,20160808,0
8647,20180816,0
8648,20160625,0
8649,20190506,0
8650,20181009,0
8651,20190524,1
8652,20160804,0
8653,20181024,0
8654,20180822,0
8655,20171125,0
8656,20190515,1
8657,20181009,0
8658,20190523,0
8659,20190614,0
8660,20181010,0
8661,20190625,0
8662,20181202,0
8663,20190619,0
8664,20151209,0
8665,20190803,0
8666,20170303,0
8667,20190604,0
8668,20170213,0
8669,20190221,0
8670,20191122,0
8671,20160721,0
8672,20190616,0
8673,20190517,0
8674,20160331,0
8675,20190719,0
8676,20190802,1
8677,20190701,0
8678,20161216,0
8679,20160921,0
8680,20190806,0
8681,20180118,0
8682,20190815,0
8683,20190617,0
8684,20190419,0
8685,20190702,1
8686,20170109,0
8687,20170707,0
8688,20190307,0
8689,20190624,0
8690,20170721,0
8691,20190808,0
8692,20161013,0
8693,20161108,0
8694,20190616,0
8695,20190613,0
8696,20190222,0
8697,20190312,0
8698,20190403,0
8699,20170410,0
8700,20190417,0
8701,20190704,0
8702,20190812,0
8703,20160914,0
8704,20190510,1
8705,20190329,0
8706,20191006,0
8707,20200106,0
8708,20190802,0
8709,20180920,0
8710,20171009,0
8711,20190705,0
8712,20190116,0
8713,20170420,0
8714,20191121,1
8715,20171106,0
8716,20190422,1
8717,20180823,0
8718,20171122,0
8719,20191121,0
8720,20180817,0
8721,20160317,0
8722,20170524,0
8723,20160729,0
8724,20190527,1
8725,20181012,0
8726,20190102,0
8727,20190812,0
8728,20190823,1
8729,20190426,0
8730,20190602,0
8731,20151223,0
8732,20190711,1
8733,20190301,0
8734,20160525,0
8735,20181012,0
8736,20180823,0
8737,20190408,0
8738,20190709,0
8739,20170427,0
8740,20160530,0
8741,20180807,0
8742,20190725,0
8743,20180612,0
8744,20190730,0
8745,20170122,0
8746,20181019,0
8747,20160623,0
8748,20170912,0
8749,20190625,0
8750,20190612,0
